freq,siec,unit,geo\TIME_PERIOD	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 	2024-03 	2024-04 	2024-05 	2024-06 	2024-07 	2024-08 	2024-09 	2024-10 	2024-11 	2024-12 	2025-01 	2025-02 
M,RA420,PC,FI	0.015 	0.015 	0.042 	0.127 	0.264 	0.335 	0.443 	0.313 	0.148 	0.124 	0.032 	0.000 	0.014 	0.033 	0.123 	0.357 	0.463 	0.685 	0.814 	0.681 	0.367 	0.108 	0.034 	0.016 	0.023 	0.098 	0.249 	0.510 	0.977 	1.478 	1.168 	1.122 	0.546 	0.186 	0.048 	0.016 	0.020 	0.101 	0.266 	0.641 	1.475 	1.759 	1.265 	1.080 	0.588 	0.167 	0.048 	0.014 	0.030 	0.101 	0.401 	0.722 	1.135 	1.553 	1.456 	1.091 	0.533 	0.217 	0.052 	0.014 	0.041 	0.175 	0.466 	1.215 	1.635 	2.372 	2.101 	1.417 	0.965 	0.406 	0.082 	0.026 	0.07 	0.262 	0.952 	1.819 	3.783 	3.888 	3.411 	2.94 	1.767 	0.632 	0.138 	0.037 	0.074 	0.317 
M,RA420,PC,FR	0.566 	0.907 	1.406 	2.189 	2.475 	2.862 	3.060 	3.132 	2.567 	1.612 	0.872 	0.737 	0.749 	1.455 	1.978 	2.289 	2.746 	3.184 	3.275 	3.513 	3.009 	1.809 	0.832 	0.834 	0.946 	1.515 	2.248 	3.604 	4.275 	4.445 	4.990 	4.576 	3.894 	1.912 	1.519 	0.722 	0.845 	1.407 	2.679 	3.954 	3.860 	4.224 	4.190 	4.412 	3.744 	2.941 	1.548 	1.191 	1.473 	2.219 	3.203 	4.867 	6.612 	6.959 	8.317 	7.831 	6.252 	3.980 	2.278 	1.324 	1.316 e	2.910 e	3.880 e	5.625 e	6.483 e	7.473 e	7.345 e	7.250 e	6.136 e	4.070 e	2.030 e	1.458 e	1.528 	2.243 	3.983 	5.613 	6.125 	7.020 	7.562 	7.856 	5.680 	3.734 	2.418 	1.618 	1.905 	3.448 
M,RA420,PC,HR	0.167 	0.134 	0.262 	0.695 	1.016 	0.909 	0.984 	0.900 	0.920 	0.595 	0.222 	0.155 	0.168 	0.407 	0.800 	0.832 	0.642 	1.126 	1.192 	1.080 	0.903 	0.581 	0.146 	0.131 	0.248 	0.407 	0.575 	1.415 	0.987 	0.918 	1.012 	0.910 	0.747 	0.337 	0.193 	0.072 	0.115 	0.255 	0.494 	0.626 	0.807 	1.188 	0.976 	0.885 	0.967 	0.445 	0.171 	0.138 	0.222 	0.364 	0.630 	0.744 	1.006 	0.965 	0.877 	0.745 	0.868 	0.684 	0.250 	0.206 	0.593 	0.921 	1.243 	1.848 	1.513 	2.893 	3.421 	3.153 	3.060 	2.081 	1.010 	1.008 	0.658 	1.113 	2.65 	5.307 	6.74 	7.575 	6.906 	8.03 	5.703 	3.722 	2.6 	1.713 	1.687 	3.683 
M,RA420,PC,HU	0.547 	0.637 	1.189 	2.462 	3.378 	3.137 	2.799 	3.281 	2.963 	2.263 	1.330 	0.697 	0.923 	3.092 	4.705 	4.935 	5.020 	7.344 	6.178 	6.765 	5.891 	4.390 	1.973 	1.638 	1.972 	4.760 	6.865 	11.477 	10.564 	10.428 	10.712 	12.184 	9.601 	5.365 	2.823 	1.795 	3.178 	6.499 	10.592 	11.304 	15.210 	17.669 	16.445 	16.083 	14.534 	11.505 	6.079 	3.954 	5.731 	9.940 	13.936 	14.660 	19.240 	21.588 	19.611 	21.420 	15.599 	12.026 	5.668 	4.553 	5.494 	12.253 	17.455 	19.710 	29.386 	30.541 	27.883 	26.612 	24.710 	17.304 	11.151 	8.834 	11.762 	17.546 	24.267 	30.633 	35.447 	33.718 	35.075 	35.777 	28.698 	23.156 	12.512 	7.88 	9.839 	19.703 
M,RA420,PC,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.029 	0.049 	0.036 	0.041 	0.032 	0.123 	0.357 	0.553 	1.370 	2.745 	2.897 	2.563 	2.355 	1.843 	1.456 	0.759 	0.362 	0.594 	0.786 	1.289 	2.785 	4.244 	5.075 	5.455 	4.498 	3.265 	2.118 	0.874 	0.586 	0.998 	1.503 
M,RA420,PC,IT	4.495 	4.807 	7.179 	11.707 	10.659 	11.723 	11.317 	11.212 	9.765 	6.970 	3.897 	3.926 	4.107 	7.567 	10.408 	10.133 	10.359 	12.053 	10.592 	11.802 	9.648 	7.915 	3.828 	4.106 	5.194 	7.971 	10.012 	13.898 	12.981 	12.072 	12.369 	11.589 	9.541 	8.195 	5.577 	3.223 	3.824 	7.102 	10.784 	11.377 	14.124 	12.597 	11.253 	12.657 	10.145 	7.999 	3.786 	3.585 	5.079 	7.600 	9.502 	13.373 	14.349 	13.265 	13.043 	13.354 	10.605 	9.748 	5.755 	3.638 	5.047 	8.463 	11.952 	16.624 	14.582 	15.823 	15.007 	16.747 	13.439 	10.963 	7.494 	5.849 	7.267 	9.65 	13.363 	17.888 	18.658 	18.244 	17.567 	18.28 	14.442 	10.439 	9.373 	7.737 	6.858 	9.86 
M,RA420,PC,LT	0.256 	0.929 	2.174 	2.999 	5.065 	5.906 	5.138 	4.198 	2.738 	1.722 	0.626 	0.172 	0.165 	0.852 	1.508 	3.991 	3.524 	4.426 	3.531 	3.691 	2.074 	1.181 	0.336 	0.193 	0.263 	0.592 	1.882 	2.736 	2.938 	2.484 	2.204 	2.116 	1.606 	0.777 	0.273 	0.127 	0.102 	0.767 	1.374 	1.972 	2.858 	3.622 	3.742 	2.507 	1.578 	1.319 	0.404 	0.111 	0.266 	0.679 	2.730 	2.900 	3.669 	4.504 	3.729 	3.778 	3.153 	1.321 	0.319 	0.049 	0.133 	0.631 	1.240 	2.429 	4.702 	5.593 	3.725 	2.656 	2.952 	0.636 	0.419 	0.052 	0.147 	0.396 	1.571 	1.662 	4.214 	4.205 	3.575 	4.482 	2.548 	1.13 	0.257 	0.102 	0.117 	0.756 
M,RA420,PC,LU	0.752 e	2.651 e	2.987 e	5.729 e	8.034 e	8.903 e	16.054 e	10.366 e	7.517 e	3.846 e	1.716 e	0.839 e	0.990 e	3.826 e	4.266 e	9.513 e	11.777 e	13.600 e	14.185 e	11.199 e	8.800 e	3.205 e	1.277 e	1.043 e	1.492 e	1.981 e	6.528 e	11.930 e	14.744 e	13.850 e	16.476 e	13.583 e	10.152 e	5.266 e	2.025 e	2.469 e	1.749 e	3.542 e	8.844 e	14.414 e	15.581 e	21.792 e	20.497 e	16.935 e	14.404 e	5.674 e	4.903 e	1.963 e	2.785 e	4.149 e	11.834 e	17.316 e	23.353 e	21.221 e	22.094 e	21.650 e	14.382 e	6.660 e	5.312 e	2.725 e	1.907 e	7.770 e	9.953 e	16.936 e	20.027 e	30.932 e	26.017 e	19.419 e	16.439 e	8.601 e	3.784 e	2.260 e	8.982 	17.967 	30.801 	41.069 	54.719 	59.838 	54.459 	48.828 	37.959 	24.585 	9.821 	8.674 	7.776 	26.881 
M,RA420,PC,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.305 	1.449 	3.061 	5.970 	3.524 	4.044 	1.399 	0.200 	0.000 n	0.12 	0.519 	2.426 	3.435 	12.525 	26.778 	20.962 	20.886 	18.836 	12.329 	2.017 	0.811 	0.643 	2.361 
M,RA420,PC,MT	8.327 	5.600 	14.508 	16.679 	11.894 	12.688 	9.223 	8.187 	7.731 	6.995 	5.683 	6.252 	5.544 	8.147 	11.542 	12.176 	12.964 	12.034 	11.746 	9.862 	10.221 	8.627 	7.893 	5.872 	5.140 	7.957 	9.987 	13.609 	15.453 	14.989 	13.098 	12.188 	11.110 	11.978 	12.919 	8.913 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18.576 u	: 	: 	: 	12.627 u	: 	14.353 u	: 	: 	8.209 u	10.167 u	14.370 u	16.069 u	15.099 u	16.638 u	15.079 u	14.129 u	14.083 u	13.845 u	11.444 u	9.306 u	10.114 u	12.697 u	17.656 u	21.265 u	21.163 u	17.914 u	16.273 u	13.281 u	16.663 u	14.39 u	10.56 u	9.382 u	11.573 u	13.141 u
M,RA420,PC,NL	0.569 	1.798 	1.886 	2.956 	4.971 	4.416 	2.745 	2.317 	2.534 	1.471 	0.856 	0.555 	0.688 	1.899 	2.925 	7.067 	7.740 	10.600 	8.905 	8.314 	5.417 	2.520 	1.352 	1.035 	1.003 	2.119 	6.664 	13.590 	15.122 	14.126 	11.571 	10.809 	8.392 	3.600 	2.471 	1.233 	1.816 	4.396 	7.430 	14.378 	17.060 	21.494 	16.924 	16.338 	12.786 	6.610 	2.781 	1.642 	2.532 	6.043 	14.141 	20.332 	26.387 	25.515 	25.901 	24.110 	16.339 	10.362 	5.485 	2.736 	3.263 	7.060 	11.659 	22.116 	31.397 	35.245 	28.418 	24.858 	21.822 	10.685 	5.017 	2.454 	4.092 	5.896 	14.321 	23.65 	34.676 	36.565 	34.86 	31.809 	22.292 	12.802 	4.453 	2.323 	3.724 	8.692 
M,RA420,PC,PL	0.030 	0.060 	0.122 	0.287 	0.363 	0.318 	0.304 	0.322 	0.288 	0.181 	0.088 	0.033 	0.045 	0.191 	0.317 	0.619 	0.564 	1.067 	0.792 	0.844 	0.664 	0.496 	0.210 	0.197 	0.188 	0.372 	1.474 	2.412 	1.974 	2.185 	2.492 	2.443 	2.049 	0.915 	0.488 	0.355 	0.222 	0.876 	1.837 	2.820 	3.798 	5.082 	4.145 	3.482 	3.125 	2.481 	0.875 	0.373 	0.633 	1.777 	5.006 	5.163 	7.974 	9.419 	8.958 	8.464 	5.976 	4.591 	1.802 	1.279 	0.836 	2.399 	5.196 	8.459 	13.712 	15.211 	15.170 	11.858 	12.655 	5.518 	2.302 	0.950 	1.472 	3.187 	8.425 	11.946 	19.709 	17.796 	18.381 	17.065 	12.905 	7.91 	2.562 	1.607 	2.457 	6.108 
M,RA420,PC,PT	0.965 	1.337 	1.164 	1.731 	2.256 	1.952 	2.076 	2.411 	2.103 	1.840 	1.145 	1.418 	1.305 	2.173 	2.976 	2.615 	3.401 	3.644 	3.298 	3.946 	3.302 	2.318 	1.181 	1.089 	1.416 	2.544 	3.028 	3.732 	5.111 	5.182 	5.068 	4.254 	3.298 	2.864 	1.732 	1.742 	1.862 	1.881 	3.949 	3.970 	5.731 	5.125 	6.988 	7.694 	5.720 	5.185 	3.479 	2.578 	4.170 	6.517 	4.739 	7.345 	8.956 	10.246 	9.657 	10.818 	8.030 	6.331 	4.467 	2.400 	4.573 	6.519 	10.263 	16.259 	16.439 	15.151 	17.999 	17.130 	13.451 	8.698 	5.823 	5.817 	5.397 	7.972 	8.008 	12.963 	19.355 	22.712 	26.213 	26.137 	20.297 	11.588 	9.178 	12.928 	8.031 	10.475 
M,RA420,PC,RO	1.284 	1.165 	2.027 	4.688 	5.251 	4.404 	4.028 	4.590 	4.107 	3.257 	1.333 	0.872 	0.921 	2.298 	3.806 	3.922 	3.987 	4.343 	4.748 	5.176 	4.538 	3.481 	1.385 	1.330 	1.636 	2.296 	3.224 	5.892 	5.384 	4.827 	4.861 	4.816 	4.467 	2.703 	1.516 	0.692 	1.169 	1.895 	2.968 	3.728 	4.463 	4.262 	4.804 	4.903 	4.200 	3.045 	1.908 	0.784 	1.533 	2.539 	3.716 	4.127 	5.214 	5.312 	5.066 	4.969 	3.775 	3.731 	1.543 	1.106 	0.956 	2.069 	3.321 	3.099 	4.266 	4.519 	4.877 	4.994 	4.525 	3.568 	1.603 	1.160 	2.118 	3.335 	5.197 	9.01 	11.515 	11.899 	11.511 	11.558 	9.116 	7.611 	3.949 	1.83 	3.72 	5.38 
M,RA420,PC,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.042 	0.168 	0.512 	0.985 	1.063 	1.636 	1.653 	1.350 	0.896 	0.407 	0.154 	0.046 	0.163 	0.360 	1.205 	1.584 	1.989 	2.263 	2.168 	2.171 	1.628 	0.828 	0.229 	0.052 	0.188 	0.663 	1.032 	2.746 	4.707 	5.246 	4.271 	2.577 	2.686 	1.209 	0.323 	0.086 	0.237 	0.548 	1.558 	2.723 	5.890 	5.646 	5.231 	4.345 	3.580 	1.693 	0.756 	0.210 	0.259 	1.089 
M,RA420,PC,SI	0.702 	0.391 	1.014 	3.115 	2.510 	2.810 	2.413 	2.683 	2.130 	1.474 	0.545 	0.735 	0.709 	1.338 	2.203 	2.043 	1.574 	2.698 	2.688 	2.812 	2.464 	2.438 	0.490 	0.788 	1.042 	1.551 	2.042 	3.305 	2.627 	2.311 	2.635 	2.266 	1.939 	0.964 	0.787 	0.689 	0.546 	1.238 	2.159 	3.606 	2.300 	3.207 	3.151 	2.558 	2.848 	1.698 	0.796 	1.539 	1.168 	1.723 	2.606 	2.941 	3.243 	3.816 	4.368 	3.599 	2.608 	4.203 	1.422 	3.414 	0.847 	2.482 	3.300 	4.488 	4.449 	5.577 	5.843 	5.333 	5.624 	5.893 	3.386 	1.801 	2.268 	3.673 	5.712 	14.363 	10.08 	9.634 	11.944 	12.924 	7.69 	4.028 	3.151 	2.697 	2.59 	3.867 
M,RA420,PC,SK	0.614 	1.147 	1.766 	3.429 	4.413 	4.073 	3.930 	3.607 	3.631 	2.726 	1.312 	0.454 	0.712 	1.656 	2.258 	3.089 	2.312 	3.838 	3.744 	3.374 	3.077 	2.341 	0.717 	0.703 	0.793 	1.718 	2.688 	4.845 	4.027 	3.351 	4.010 	3.774 	3.317 	1.468 	0.776 	0.423 	0.705 	1.241 	2.604 	3.158 	3.377 	4.462 	3.675 	3.230 	2.919 	2.511 	1.020 	0.612 	1.115 	1.717 	3.036 	3.063 	4.228 	5.017 	4.327 	4.004 	3.036 	2.017 	0.890 	0.495 	0.601 	1.414 	2.229 	2.737 	3.285 	3.778 	3.705 	3.005 	3.168 	1.805 	0.888 	0.477 	0.953 	1.157 	2.047 	3.391 	4.652 	4.466 	4.755 	4.288 	2.905 	2.049 	1.271 	0.694 	0.719 	2.028 
M,RA500_5160,PC,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA500_5160,PC,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA500_5160,PC,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA500_5160,PC,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA500_5160,PC,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0.000 
M,RA500_5160,PC,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,RA500_5160,PC,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0.000 
M,RA500_5160,PC,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA500_5160,PC,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA500_5160,PC,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 n	0.000 n	0.000 n	0.000 n	0.000 n	0.000 n	0.000 n	0.000 n	0.000 n	0.000 n	0.000 n	0.000 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0.000 n
M,RA500_5160,PC,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0.000 
M,RA500_5160,PC,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.010 	0.010 	0.011 	0.014 	0.014 	0.015 	0.015 	0.016 	0.016 	0.013 	0.012 	0.010 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
M,RA500_5160,PC,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
